0;1;0;30.19016
0;1;0;30.19028
-0.15;1;0;30.18514
0;1;0;30.18638
0;1;0;30.19001
0;1;0;30.19029
-0.05;1;0;30.18991
-0.25;1;0;30.17536
0;1;0;30.19061
0;1;0;30.19006
0;1;0;30.1904
0;1;0;30.19029
-0.15;1;0;30.18496
0;1;0;30.1903
0;1;0;30.19028
-0.05;1;0;30.18986
-0.25;1;0;30.17536
0;1;0;30.18319
0;1;0;30.18954
0;1;0;30.19012
0;1;0;30.19025
-0.15;1;0;30.18506
-0.35;1;0;30.16452
0;1;0;30.18827
0;1;0;30.18954
0;1;0;30.1902
-0.2;1;0;30.1815
-0.35;1;0;30.16495
0;1;0;30.18759
0;1;0;30.18985
0;1;0;30.1902
-0.15;1;0;30.1857
-0.3;1;0;30.17089
0;1;0;30.18988
0;1;0;30.19015
0;1;0;30.1897
-0.05;1;0;30.18995
-0.25;1;0;30.17553
0;1;0;30.1838
0;1;0;30.18958
0;1;0;30.19013
0;1;0;30.19027
-0.05;1;0;30.1899
-0.2;1;0;30.18065
0;1;0;30.18941
0;1;0;30.19019
0;1;0;30.19029
-0.1;1;0;30.18815
-0.25;1;0;30.17549
0;1;0;30.1815
0;1;0;30.18871
0;1;0;30.18999
0;1;0;30.19022
0;1;0;30.19014
-0.15;1;0;30.185
0;1;0;30.18496
0;1;0;30.18989
0;1;0;30.19018
0;1;0;30.19028
0;1;0;30.19031
0;1;0;30.19028
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.1903
-0.05;1;0;30.18974
0;1;0;30.18679
0;1;0;30.19032
0;1;0;30.19027
0;1;0;30.19039
0;1;0;30.19035
0;1;0;30.1903
0;1;0;30.19031
-0.15;1;0;30.1843
0;1;0;30.18458
0;1;0;30.18988
0;1;0;30.19016
0;1;0;30.19026
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19018
-0.2;1;0;30.17987
0;1;0;30.19103
0;1;0;30.18995
0;1;0;30.19028
0;1;0;30.19028
0;1;0;30.19031
0;1;0;30.19031
0;1;0;30.19027
-0.2;1;0;30.17994
0;1;0;30.18968
0;1;0;30.19024
0;1;0;30.19029
-0.05;1;0;30.18981
-0.2;1;0;30.18028
0;1;0;30.18933
0;1;0;30.19014
0;1;0;30.19026
0;1;0;30.1903
-0.2;1;0;30.18046
-0.35;1;0;30.16405
0;1;0;30.18953
0;1;0;30.18999
0;1;0;30.19025
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.1903
-0.1;1;0;30.18772
0;1;0;30.19035
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.19028
-0.1;1;0;30.1877
-0.25;1;0;30.17479
0;1;0;30.19016
0;1;0;30.19018
0;1;0;30.19019
0;1;0;30.19029
-0.15;1;0;30.1846
0;1;0;30.19091
0;1;0;30.19001
0;1;0;30.19024
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19029
-0.1;1;0;30.18767
0;1;0;30.18997
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.19031
-0.1;1;0;30.18774
-0.3;1;0;30.16935
0;1;0;30.18885
0;1;0;30.19008
0;1;0;30.19024
0;1;0;30.19028
0;1;0;30.19029
0;1;0;30.19028
0;1;0;30.19029
0;1;0;30.1903
-0.1;1;0;30.18769
0;1;0;30.18725
0;1;0;30.1903
0;1;0;30.19026
0;1;0;30.1903
0;1;0;30.19028
0;1;0;30.19031
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19032
-0.2;1;0;30.17984
0;1;0;30.18967
0;1;0;30.19024
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.19028
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.19032
-0.15;1;0;30.18423
0;1;0;30.19105
0;1;0;30.19023
0;1;0;30.19028
0;1;0;30.1903
0;1;0;30.19026
-0.15;1;0;30.18443
0;1;0;30.19101
0;1;0;30.19022
0;1;0;30.19029
0;1;0;30.19028
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19028
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19029
-0.1;1;0;30.18768
0;1;0;30.18591
0;1;0;30.19016
0;1;0;30.19023
0;1;0;30.19025
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19028
-0.05;1;0;30.18972
-0.2;1;0;30.17982
0;1;0;30.18931
0;1;0;30.19015
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.19033
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19025
0;1;0;30.19028
-0.1;1;0;30.18767
0;1;0;30.18993
0;1;0;30.19028
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.19029
-0.1;1;0;30.18767
-0.25;1;0;30.17476
0;1;0;30.18881
0;1;0;30.19003
0;1;0;30.19022
0;1;0;30.19027
0;1;0;30.19026
0;1;0;30.19028
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19034
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.19028
0;1;0;30.19029
-0.05;1;0;30.18971
0;1;0;30.1872
0;1;0;30.19029
0;1;0;30.19026
0;1;0;30.19028
0;1;0;30.1903
0;1;0;30.19027
0;1;0;30.19028
0;1;0;30.19024
0;1;0;30.19031
0;1;0;30.19031
0;1;0;30.1903
0;1;0;30.19027
0;1;0;30.19031
0;1;0;30.19033
0;1;0;30.19032
0;1;0;30.1903
0;1;0;30.19029
-0.15;1;0;30.18422
0;1;0;30.18969
0;1;0;30.19024
0;1;0;30.19028
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19031
-0.2;1;0;30.17999
0;1;0;30.18968
0;1;0;30.19024
0;1;0;30.19028
0;1;0;30.19027
0;1;0;30.1903
0;1;0;30.19027
0;1;0;30.1903
-0.1;1;0;30.18768
0;1;0;30.19108
0;1;0;30.19014
0;1;0;30.19028
0;1;0;30.19031
0;1;0;30.1903
0;1;0;30.19028
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19032
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19033
0;1;0;30.19028
0;1;0;30.19031
-0.1;1;0;30.18764
0;1;0;30.19106
0;1;0;30.19012
0;1;0;30.19026
0;1;0;30.19029
0;1;0;30.1903
-0.1;1;0;30.18782
0;1;0;30.19082
0;1;0;30.19027
0;1;0;30.1903
0;1;0;30.19028
0;1;0;30.19028
-0.15;1;0;30.18437
0;1;0;30.18601
0;1;0;30.19001
0;1;0;30.19026
0;1;0;30.19046
0;1;0;30.19028
0;1;0;30.19029
-0.05;1;0;30.18966
0;1;0;30.18732
0;1;0;30.19026
0;1;0;30.19027
0;1;0;30.19032
0;1;0;30.19031
0;1;0;30.19028
0;1;0;30.19035
0;1;0;30.19028
0;1;0;30.19033
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19032
0;1;0;30.19032
0;1;0;30.19031
0;1;0;30.19028
0;1;0;30.19028
0;1;0;30.18831
0;1;0;30.19034
0;1;0;30.19029
0;1;0;30.19028
0;1;0;30.19032
0;1;0;30.19031
-0.15;1;0;30.18433
-0.3;1;0;30.16934
0;1;0;30.1899
0;1;0;30.19009
0;1;0;30.19027
0;1;0;30.19022
0;1;0;30.19026
0;1;0;30.19027
0;1;0;30.19028
0;1;0;30.19029
0;1;0;30.19032
0;1;0;30.19016
0;1;0;30.19029
-0.05;1;0;30.18969
-0.2;1;0;30.17986
0;1;0;30.1893
0;1;0;30.19018
0;1;0;30.19022
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19027
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19027
-0.1;1;0;30.18764
0;1;0;30.18596
0;1;0;30.19016
0;1;0;30.19021
0;1;0;30.1902
0;1;0;30.19024
0;1;0;30.19026
0;1;0;30.19027
-0.15;1;0;30.18436
0;1;0;30.18971
0;1;0;30.19022
0;1;0;30.1903
0;1;0;30.19028
0;1;0;30.19032
0;1;0;30.19034
0;1;0;30.19028
0;1;0;30.19034
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19034
0;1;0;30.1903
0;1;0;30.19056
0;1;0;30.1903
-0.15;1;0;30.18425
0;1;0;30.19037
0;1;0;30.19029
0;1;0;30.19025
0;1;0;30.19027
-0.15;1;0;30.18439
0;1;0;30.1846
0;1;0;30.18988
0;1;0;30.19015
0;1;0;30.19027
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.19029
-0.05;1;0;30.18946
-0.2;1;0;30.1799
0;1;0;30.19029
0;1;0;30.1901
0;1;0;30.19027
0;1;0;30.19032
-0.15;1;0;30.18447
0;1;0;30.18466
0;1;0;30.18991
0;1;0;30.19018
0;1;0;30.19028
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.1903
-0.15;1;0;30.18439
0;1;0;30.1897
0;1;0;30.19015
0;1;0;30.19023
-0.15;1;0;30.18483
-0.3;1;0;30.16972
0;1;0;30.18824
0;1;0;30.18985
0;1;0;30.19024
0;1;0;30.19024
-0.2;1;0;30.18085
0;1;0;30.1908
0;1;0;30.19015
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19032
-0.05;1;0;30.18944
-0.25;1;0;30.17484
0;1;0;30.18935
0;1;0;30.1901
0;1;0;30.19025
0;1;0;30.1903
-0.05;1;0;30.18979
-0.25;1;0;30.17511
0;1;0;30.18312
0;1;0;30.18953
0;1;0;30.19007
0;1;0;30.19025
0;1;0;30.19031
-0.15;1;0;30.18469
0;1;0;30.18596
0;1;0;30.18995
0;1;0;30.19023
0;1;0;30.1903
0;1;0;30.19032
0;1;0;30.1903
-0.1;1;0;30.18779
-0.25;1;0;30.17488
0;1;0;30.19018
0;1;0;30.19017
0;1;0;30.19028
0;1;0;30.1903
-0.05;1;0;30.18983
-0.25;1;0;30.17503
-0.4;1;0;30.15766
0;1;0;30.18743
0;1;0;30.18982
0;1;0;30.19011
0;1;0;30.19029
-0.15;1;0;30.18514
-0.35;1;0;30.16442
0;1;0;30.18895
0;1;0;30.18962
0;1;0;30.19009
0;1;0;30.1903
0;1;0;30.19024
0;1;0;30.1901
0;1;0;30.19027
-0.15;1;0;30.1844
-0.35;1;0;30.16362
0;1;0;30.18826
0;1;0;30.18993
0;1;0;30.19025
0;1;0;30.1903
-0.15;1;0;30.18499
-0.35;1;0;30.16425
0;1;0;30.17967
0;1;0;30.18929
0;1;0;30.18986
-0.15;1;0;30.1866
0;1;0;30.18681
0;1;0;30.18999
0;1;0;30.19023
0;1;0;30.19027
-0.05;1;0;30.18982
-0.25;1;0;30.17533
0;1;0;30.18326
0;1;0;30.18961
0;1;0;30.18991
0;1;0;30.19025
0;1;0;30.19025
-0.15;1;0;30.18506
-0.35;1;0;30.16413
0;1;0;30.17963
0;1;0;30.18886
0;1;0;30.18988
0;1;0;30.1902
-0.15;1;0;30.1857
-0.3;1;0;30.17126
0;1;0;30.17995
0;1;0;30.18839
0;1;0;30.18981
0;1;0;30.19022
-0.15;1;0;30.18565
-0.3;1;0;30.17085
0;1;0;30.17998
0;1;0;30.18831
0;1;0;30.18989
0;1;0;30.1902
-0.1;1;0;30.18862
-0.25;1;0;30.17614
0;1;0;30.18362
0;1;0;30.18958
0;1;0;30.19008
-0.1;1;0;30.18878
-0.3;1;0;30.17088
-0.45;1;0;30.15271
0;1;0;30.18323
0;1;0;30.18771
0;1;0;30.1896
0;1;0;30.18983
0;1;0;30.1903
-0.05;1;0;30.1899
-0.2;1;0;30.18055
0;1;0;30.1834
0;1;0;30.18958
0;1;0;30.19007
0;1;0;30.19035
-0.1;1;0;30.18845
-0.3;1;0;30.17038
0;1;0;30.18885
0;1;0;30.19012
0;1;0;30.19027
-0.05;1;0;30.18994
-0.25;1;0;30.17572
-0.4;1;0;30.15831
0;1;0;30.1859
0;1;0;30.18822
0;1;0;30.18994
-0.15;1;0;30.1869
0;1;0;30.18718
0;1;0;30.19003
0;1;0;30.19027
0;1;0;30.19026
0;1;0;30.19028
-0.15;1;0;30.18456
-0.3;1;0;30.16958
0;1;0;30.18823
0;1;0;30.18989
0;1;0;30.1904
0;1;0;30.19031
0;1;0;30.19032
0;1;0;30.19031
0;1;0;30.19027
0;1;0;30.19032
-0.05;1;0;30.18968
-0.25;1;0;30.17476
0;1;0;30.19065
0;1;0;30.19007
0;1;0;30.1902
-0.15;1;0;30.18537
-0.3;1;0;30.17056
0;1;0;30.18981
0;1;0;30.19009
0;1;0;30.19022
0;1;0;30.19034
-0.2;1;0;30.18052
-0.35;1;0;30.16407
0;1;0;30.1875
0;1;0;30.18963
0;1;0;30.19011
0;1;0;30.19032
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19027
0;1;0;30.1903
0;1;0;30.1903
-0.2;1;0;30.17983
0;1;0;30.19103
0;1;0;30.19021
0;1;0;30.19024
0;1;0;30.19029
0;1;0;30.19034
0;1;0;30.19032
-0.05;1;0;30.18972
-0.2;1;0;30.17996
0;1;0;30.18305
0;1;0;30.18956
0;1;0;30.18997
0;1;0;30.19026
0;1;0;30.19026
0;1;0;30.19027
0;1;0;30.19029
-0.05;1;0;30.18981
-0.2;1;0;30.17999
0;1;0;30.191
0;1;0;30.19016
0;1;0;30.19026
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19031
0;1;0;30.19042
0;1;0;30.19031
0;1;0;30.19031
0;1;0;30.19028
0;1;0;30.19031
-0.15;1;0;30.1842
0;1;0;30.19032
0;1;0;30.19026
0;1;0;30.19028
0;1;0;30.19028
-0.15;1;0;30.18442
0;1;0;30.18602
0;1;0;30.19013
0;1;0;30.19026
0;1;0;30.19028
0;1;0;30.19031
0;1;0;30.19027
0;1;0;30.1903
-0.15;1;0;30.18432
0;1;0;30.18604
0;1;0;30.19016
0;1;0;30.19022
0;1;0;30.19027
0;1;0;30.1903
0;1;0;30.19032
0;1;0;30.19031
0;1;0;30.1903
-0.05;1;0;30.18971
0;1;0;30.18726
0;1;0;30.19032
0;1;0;30.19028
0;1;0;30.19028
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.19031
0;1;0;30.19027
0;1;0;30.19031
0;1;0;30.19036
0;1;0;30.19029
-0.05;1;0;30.1897
-0.2;1;0;30.17984
0;1;0;30.18968
0;1;0;30.19024
0;1;0;30.19027
0;1;0;30.1903
0;1;0;30.19029
-0.2;1;0;30.18005
0;1;0;30.18461
0;1;0;30.10888
0;1;0;30.20943
0;1;0;30.19009
0;1;0;30.15558
0;1;0;30.18933
0;1;0;30.18912
0;1;0;30.18943
0;1;0;30.18971
0;1;0;30.1898
0;1;0;30.18986
0;1;0;30.18992
0;1;0;30.18991
0;1;0;30.1899
0;1;0;30.18991
0;1;0;30.18991
0;1;0;30.18992
-0.05;1;0;30.18936
0;1;0;30.1905
0;1;0;30.18984
0;1;0;30.18993
0;1;0;30.18993
0;1;0;30.18995
0;1;0;30.18993
0;1;0;30.18992
0;1;0;30.18993
0;1;0;30.18994
0;1;0;30.18992
0;1;0;30.18995
0;1;0;30.18992
0;1;0;30.18992
0;1;0;30.18991
0;1;0;30.18992
0;1;0;30.18995
0;1;0;30.18991
0;1;0;30.18994
0;1;0;30.18993
0;1;0;30.18994
0;1;0;30.18992
0;1;0;30.18993
0;1;0;30.18992
0;1;0;30.18993
0;1;0;30.18992
0;1;0;30.18993
0;1;0;30.18992
0;1;0;30.18993
0;1;0;30.18996
0;1;0;30.18993
0;1;0;30.18995
0;1;0;30.18993
0;1;0;30.18994
0;1;0;30.18995
0;1;0;30.18992
0;1;0;30.18995
0;1;0;30.18992
0;1;0;30.18993
0;1;0;30.18992
0;1;0;30.18992
0;1;0;30.18993
0;1;0;30.18798
0;1;0;30.18996
0;1;0;30.18992
0;1;0;30.18995
0;1;0;30.18995
0;1;0;30.18997
0;1;0;30.18995
0;1;0;30.18993
0;1;0;30.18995
0;1;0;30.18996
0;1;0;30.18995
0;1;0;30.18993
0;1;0;30.18996
0;1;0;30.18997
0;1;0;30.18995
0;1;0;30.18997
0;1;0;30.18994
0;1;0;30.18995
0;1;0;30.18997
0;1;0;30.18995
0;1;0;30.18995
0;1;0;30.18995
0;1;0;30.18998
0;1;0;30.18993
0;1;0;30.18996
0;1;0;30.18997
0;1;0;30.18996
0;1;0;30.18994
0;1;0;30.18996
0;1;0;30.18996
0;1;0;30.18995
0;1;0;30.18995
0;1;0;30.18998
0;1;0;30.18995
0;1;0;30.18996
0;1;0;30.18996
0;1;0;30.18993
0;1;0;30.18993
0;1;0;30.18997
0;1;0;30.18995
0;1;0;30.18997
0;1;0;30.18996
0;1;0;30.18995
0;1;0;30.18995
0;1;0;30.18997
0;1;0;30.18996
0;1;0;30.18995
0;1;0;30.18998
0;1;0;30.18995
0;1;0;30.18996
0;1;0;30.18998
0;1;0;30.18997
0;1;0;30.18993
0;1;0;30.18995
-0.15;1;0;30.18401
0;1;0;30.18934
0;1;0;30.18991
0;1;0;30.18995
-0.05;1;0;30.12489
-0.2;1;0;30.06772
0;1;0;30.20654
0;1;0;30.16233
0;1;0;30.07127
0;1;0;29.87947
0;1;0;30.17514
-0.1;1;0;30.18659
0;1;0;30.18641
0;1;0;30.19043
0;1;0;30.19049
0;1;0;30.19038
0;1;0;30.19033
0;1;0;30.19031
0;1;0;30.19032
0;1;0;30.19032
-0.15;1;0;30.18427
-0.3;1;0;30.16929
0;1;0;30.1899
0;1;0;30.19014
0;1;0;30.19024
0;1;0;30.19028
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19032
-0.1;1;0;30.1877
-0.25;1;0;30.1748
0;1;0;30.18887
0;1;0;30.19005
0;1;0;30.19024
0;1;0;30.19025
-0.15;1;0;30.1848
-0.3;1;0;30.16991
0;1;0;30.18991
0;1;0;30.1901
0;1;0;30.19025
-0.2;1;0;30.18094
0;1;0;30.19075
0;1;0;30.19016
0;1;0;30.19023
0;1;0;30.19029
0;1;0;30.1903
-0.05;1;0;30.18978
-0.25;1;0;30.17543
0;1;0;30.18307
0;1;0;30.18957
0;1;0;30.19012
-0.2;1;0;30.18207
0;1;0;30.18976
-0.05;1;0;30.18995
-0.2;1;0;30.18134
-0.4;1;0;30.15893
-0.5500001;1;0;30.14028
0;1;0;30.18424
0;1;0;30.1892
0;1;0;30.19001
0;1;0;30.19034
0;1;0;30.19029
-0.15;1;0;30.18481
-0.3;1;0;30.1699
-0.5000001;1;0;30.14607
0;1;0;30.17369
0;1;0;30.18714
0;1;0;30.18886
0;1;0;30.19084
-0.05;1;0;30.19018
-0.25;1;0;30.17822
-0.4;1;0;30.15815
-0.5500001;1;0;30.13963
0;1;0;30.18382
-0.05;1;0;30.18954
-0.25;1;0;30.18247
-0.4;1;0;30.16428
-0.6000001;1;0;30.13709
0;1;0;30.16933
-0.1;1;0;30.19179
-0.25;1;0;30.18764
-0.45;1;0;30.16299
0;1;0;30.1822
0;1;0;30.18858
0;1;0;30.18999
-0.2;1;0;30.18327
-0.35;1;0;30.16713
-0.5500001;1;0;30.14162
-0.7;1;0;30.12242
-0.9000002;1;0;30.10118
-1;1;0;30.09696
0;1;0;30.16139
0;1;0;30.1787
0;1;0;30.18779
0;1;0;30.18975
0;1;0;30.18853
0.1;1;0;30.18584
0.3;1;0;30.16812
0;1;0;30.18802
0;1;0;30.18943
0;1;0;30.19066
0;1;0;30.19015
0;1;0;30.19056
0;1;0;30.19034
-0.2;1;0;30.17892
0;1;0;30.18486
0;1;0;30.18992
0;1;0;30.19088
0;1;0;30.19045
0;1;0;30.19038
0;1;0;30.19094
0;1;0;30.1906
0;1;0;30.18998
-0.1;1;0;30.18795
-0.25;1;0;30.1748
0;1;0;30.18908
0;1;0;30.19057
0;1;0;30.19056
0;1;0;30.19054
0;1;0;30.19069
-0.15;1;0;30.18464
-0.3;1;0;30.16992
0;1;0;30.19037
0;1;0;30.19023
0;1;0;30.19038
0;1;0;30.1902
-0.05;1;0;30.18964
-0.2;1;0;30.18012
0;1;0;30.19069
0;1;0;30.18984
0;1;0;30.19022
0;1;0;30.19029
0;1;0;30.19027
-0.1;1;0;30.18793
-0.25;1;0;30.17517
0;1;0;30.1889
0;1;0;30.19004
0;1;0;30.19027
0;1;0;30.19027
0;1;0;30.19027
-0.15;1;0;30.18458
-0.35;1;0;30.16382
0;1;0;30.18824
0;1;0;30.18998
0;1;0;30.1902
0;1;0;30.19028
0;1;0;30.1903
0;1;0;30.19027
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19033
0;1;0;30.19033
0;1;0;30.19027
0;1;0;30.19032
0;1;0;30.19034
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.1903
-0.2;1;0;30.17983
0;1;0;30.19103
0;1;0;30.19015
0;1;0;30.19025
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19032
0;1;0;30.19032
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19032
0.1;1;0;30.18768
0;1;0;30.18716
0;1;0;30.19014
0;1;0;30.19025
0;1;0;30.19027
0;1;0;30.19032
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19031
0;1;0;30.19022
0;1;0;30.1903
0;1;0;30.1903
0;1;0;30.19026
0;1;0;30.19028
0;1;0;30.19029
0.1;1;0;30.18766
0.25;1;0;30.17479
0;1;0;30.18099
0;1;0;30.18896
0;1;0;30.18996
0;1;0;30.1902
0;1;0;30.19022
0;1;0;30.19028
0.05;1;0;30.18978
0.25;1;0;30.17513
0.4;1;0;30.15754
0;1;0;30.17511
0;1;0;30.1865
0;1;0;30.18938
0;1;0;30.1902
0;1;0;30.19046
0;1;0;30.19005
0;1;0;30.18983
0.05;1;0;30.19045
0.25;1;0;30.17475
0.4;1;0;30.1555
0.5500001;1;0;30.13971
0;1;0;30.18658
0;1;0;30.18911
0.05;1;0;30.19064
0.2;1;0;30.18289
0.4;1;0;30.15925
0.5500001;1;0;30.14138
0;1;0;30.18335
0;1;0;30.18812
0.1;1;0;30.1923
0.25;1;0;30.17963
0.4;1;0;30.161
0.6000001;1;0;30.13706
0.7500002;1;0;30.11321
0.9500002;1;0;30.0963
0;1;0;30.17501
0;1;0;30.18505
0;1;0;30.19009
0;1;0;30.19041
0.1;1;0;30.18899
0.3;1;0;30.17142
0.45;1;0;30.15311
0.6500001;1;0;30.12799
0;1;0;30.18082
0.1;1;0;30.19167
0.25;1;0;30.18339
0.45;1;0;30.15859
0;1;0;30.18374
0;1;0;30.18903
0.1;1;0;30.18947
0.25;1;0;30.17952
0.45;1;0;30.15506
0.6000001;1;0;30.13567
0;1;0;30.18529
0.1;1;0;30.19148
0.3;1;0;30.17721
0;1;0;30.18789
0;1;0;30.18957
0;1;0;30.19022
0;1;0;30.1903
0.1;1;0;30.18789
0.25;1;0;30.17567
0;1;0;30.1818
0;1;0;30.18908
0;1;0;30.19007
0;1;0;30.19024
0;1;0;30.19029
0;1;0;30.19032
0;1;0;30.19027
0.2;1;0;30.18006
0.35;1;0;30.16364
0;1;0;30.18732
0;1;0;30.18969
0;1;0;30.1902
0;1;0;30.19027
0;1;0;30.19031
0;1;0;30.19031
0;1;0;30.19027
0;1;0;30.1903
0;1;0;30.19032
0;1;0;30.19032
0;1;0;30.19029
0.15;1;0;30.18419
0;1;0;30.18595
0;1;0;30.19
0;1;0;30.19022
0;1;0;30.19028
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19032
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.19028
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.1903
0;1;0;30.19036
0;1;0;30.19028
0;1;0;30.19032
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.1903
0;1;0;30.19029
0;1;0;30.19031
0;1;0;30.19031
0;1;0;30.1903
0;1;0;30.19031
0;1;0;30.19025
0;1;0;30.19027
0;1;0;30.1903
-0.15;1;0;30.18427
0;1;0;30.18969
0;1;0;30.19024
0;1;0;30.19029
0;1;0;30.19018
-0.1;1;0;30.18792
-0.25;1;0;30.17511
0;1;0;30.19001
0;1;0;30.18952
0;1;0;30.19015
0;1;0;30.19026
0;1;0;30.19029
0;1;0;30.1903
0;1;0;30.19026
0;1;0;30.19032
0;1;0;30.19026
0;1;0;30.19025
0;1;0;30.19031
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.19029
0;1;0;30.19028
-0.15;1;0;30.18421
-0.3;1;0;30.16922
0;1;0;30.18802
